4.551333333333333897e-01,2.220712698412131147e-01,4.400000000000000022e-01,2.000000000000000042e-02,8.699999999999998845e-01,1.500000000000000000e+02
6.248666666666665703e-01,2.509813715973536197e-01,6.500000000000000222e-01,6.999999999999999278e-02,9.899999999999999911e-01,1.500000000000000000e+02
7.070000000000000728e-01,2.431151990312411804e-01,7.500000000000000000e-01,4.000000000000000083e-02,1.000000000000000000e+00,1.500000000000000000e+02
7.605333333333332835e-01,2.387935975318899173e-01,8.300000000000000711e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.500000000000000000e+02
7.975999999999999757e-01,2.252603826685908861e-01,8.750000000000000000e-01,4.000000000000000083e-02,1.000000000000000000e+00,1.500000000000000000e+02
8.178666666666668528e-01,2.223888086712598466e-01,9.100000000000000311e-01,5.000000000000000278e-02,1.000000000000000000e+00,1.500000000000000000e+02
8.376666666666666705e-01,2.169989759320433975e-01,9.299999999999999378e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.500000000000000000e+02
8.574000000000000510e-01,2.047158355705130661e-01,9.599999999999999645e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
8.652666666666666284e-01,2.080759369930976765e-01,9.599999999999999645e-01,1.000000000000000021e-02,1.000000000000000000e+00,1.500000000000000000e+02
8.689333333333335574e-01,2.077278561537239110e-01,9.650000000000000799e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
8.797999999999998044e-01,2.028906766381014803e-01,9.799999999999999822e-01,1.000000000000000021e-02,1.000000000000000000e+00,1.500000000000000000e+02
8.899999999999997913e-01,1.957208897043610785e-01,9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000222e+00,1.500000000000000000e+02
8.905333333333333989e-01,1.977432229489097526e-01,9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
8.959333333333334703e-01,1.997134502786986066e-01,9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.010666666666667934e-01,1.951107263980008943e-01,9.949999999999998845e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.044666666666667521e-01,1.952008765918386290e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.089999999999999192e-01,1.947981861654089764e-01,9.999999999999998890e-01,0.000000000000000000e+00,1.000000000000000222e+00,1.500000000000000000e+02
9.140666666666668050e-01,1.905294261320865379e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.144666666666667609e-01,1.935580418261032831e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.120666666666666922e-01,1.946425670013856024e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.215333333333334265e-01,1.874521687139296955e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.192000000000001281e-01,1.886637926754009265e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.198000000000001730e-01,1.929955785331190776e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
9.241333333333333622e-01,1.876705861047193447e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
