2.746000000000000107e-01,1.833962195175607712e-01,2.400000000000000189e-01,1.000000000000000021e-02,8.100000000000000533e-01,1.500000000000000000e+02
3.872000000000000997e-01,2.399086492813462257e-01,3.549999999999999822e-01,0.000000000000000000e+00,9.300000000000000488e-01,1.500000000000000000e+02
4.507333333333333192e-01,2.585268436524317259e-01,4.300000000000000488e-01,1.000000000000000021e-02,8.900000000000000133e-01,1.500000000000000000e+02
4.878666666666666152e-01,2.779654335024810963e-01,4.899999999999999911e-01,0.000000000000000000e+00,9.699999999999999734e-01,1.500000000000000000e+02
5.134666666666667378e-01,2.887489951882468708e-01,5.549999999999999378e-01,0.000000000000000000e+00,9.699999999999999734e-01,1.500000000000000000e+02
5.373333333333333295e-01,3.002169585853241007e-01,5.800000000000000711e-01,0.000000000000000000e+00,9.799999999999999822e-01,1.500000000000000000e+02
5.537333333333332996e-01,3.045533268393055271e-01,5.800000000000000711e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.688666666666667426e-01,3.080595974086111077e-01,6.149999999999999911e-01,0.000000000000000000e+00,9.900000000000001021e-01,1.500000000000000000e+02
5.798666666666666414e-01,3.143352491988273822e-01,6.500000000000001332e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.864666666666666917e-01,3.170134311911019798e-01,6.650000000000000355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.932000000000000606e-01,3.166161082446690700e-01,6.899999999999999467e-01,0.000000000000000000e+00,1.000000000000000222e+00,1.500000000000000000e+02
5.992666666666666142e-01,3.209051711781673588e-01,6.699999999999999289e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.134666666666667156e-01,3.268271442555257256e-01,7.099999999999999645e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.056666666666665755e-01,3.273864519018599983e-01,6.999999999999999556e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.171999999999999709e-01,3.271026750119906956e-01,7.250000000000000888e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.140666666666666496e-01,3.311678258661141516e-01,7.249999999999999778e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.228000000000000203e-01,3.328445483004541239e-01,7.299999999999999822e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.205333333333332702e-01,3.342788988587557242e-01,7.399999999999999911e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.277333333333333654e-01,3.352753031299634534e-01,7.349999999999999867e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.262000000000000899e-01,3.377092832600253058e-01,7.600000000000000089e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.310666666666666647e-01,3.423743500257511174e-01,7.600000000000000089e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.365999999999999437e-01,3.407732970759299040e-01,7.449999999999999956e-01,0.000000000000000000e+00,1.000000000000000222e+00,1.500000000000000000e+02
6.347333333333331495e-01,3.420481382625680800e-01,7.600000000000000089e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
6.365333333333332844e-01,3.400097776371863167e-01,7.700000000000000178e-01,0.000000000000000000e+00,1.000000000000000222e+00,1.500000000000000000e+02
