2.691999999999999948e-01,2.025488253895012802e-01,2.250000000000000056e-01,0.000000000000000000e+00,8.499999999999999778e-01,1.500000000000000000e+02
3.665333333333332666e-01,2.814367582404417867e-01,3.399999999999999689e-01,0.000000000000000000e+00,9.799999999999999822e-01,1.500000000000000000e+02
4.020000000000000795e-01,3.108247094424765877e-01,3.850000000000000089e-01,0.000000000000000000e+00,9.899999999999999911e-01,1.500000000000000000e+02
4.274666666666666059e-01,3.366762770905540880e-01,4.099999999999999756e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.486000000000001098e-01,3.573010495366616968e-01,4.099999999999999756e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.627999999999999892e-01,3.645986286315405223e-01,4.500000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.750666666666665816e-01,3.780418789264256008e-01,4.400000000000000022e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.798000000000000043e-01,3.841570338633235604e-01,4.499999999999999556e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.879333333333333300e-01,3.907143827515041079e-01,4.600000000000000200e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.917333333333333556e-01,3.974615229455830123e-01,4.649999999999999689e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.938666666666667315e-01,4.035307285559414647e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.966666666666666452e-01,4.057481430093741737e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.034666666666666179e-01,4.130471912774885679e-01,5.250000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.001333333333333186e-01,4.133150318528900913e-01,4.649999999999999689e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.031999999999999806e-01,4.174754603566537825e-01,4.949999999999999956e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.082666666666667554e-01,4.238423396605026094e-01,4.949999999999999956e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.078000000000000291e-01,4.221072059718162794e-01,5.400000000000000355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.086666666666666003e-01,4.213101259431372703e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.071999999999999842e-01,4.278256965946139467e-01,5.250000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.101999999999999869e-01,4.304284222337863564e-01,5.300000000000000266e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.088666666666668004e-01,4.321258098697132732e-01,5.200000000000000178e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.099333333333333496e-01,4.335458402009590984e-01,5.449999999999999289e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.113333333333333064e-01,4.352894311706739239e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
5.126666666666667149e-01,4.375426328434242063e-01,5.749999999999999556e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
