1.836666666666666725e-01,1.450076626327802820e-01,1.400000000000000133e-01,0.000000000000000000e+00,6.599999999999999201e-01,1.500000000000000000e+02
2.782666666666666067e-01,2.259166414607142181e-01,2.299999999999999822e-01,0.000000000000000000e+00,8.600000000000000977e-01,1.500000000000000000e+02
3.237333333333333729e-01,2.695812720168487830e-01,2.700000000000000178e-01,0.000000000000000000e+00,9.500000000000001776e-01,1.500000000000000000e+02
3.513333333333333308e-01,2.964201222739253905e-01,2.700000000000000178e-01,0.000000000000000000e+00,9.899999999999999911e-01,1.500000000000000000e+02
3.818000000000000282e-01,3.224408369504913052e-01,2.850000000000000311e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
3.939333333333333576e-01,3.414027859028426204e-01,2.750000000000000222e-01,0.000000000000000000e+00,9.900000000000001021e-01,1.500000000000000000e+02
4.076666666666666772e-01,3.501474292669049526e-01,3.350000000000000200e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.187333333333332908e-01,3.638045201600563772e-01,3.050000000000000488e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.248666666666666702e-01,3.698895991448740150e-01,3.099999999999999978e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.301333333333333120e-01,3.848670535248358560e-01,2.900000000000000355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.323333333333332917e-01,3.849024407416623550e-01,3.449999999999999734e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.370666666666666589e-01,3.926483527138359131e-01,3.199999999999999512e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.443999999999999617e-01,3.962010937221989715e-01,3.449999999999999734e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.507333333333334302e-01,4.019006455442549752e-01,3.200000000000000067e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.512000000000000455e-01,4.027752392257167302e-01,3.199999999999999512e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.524000000000000798e-01,4.078687370547866009e-01,3.200000000000000067e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.580666666666667330e-01,4.098807902576335760e-01,3.250000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.546666666666666634e-01,4.136966145484984314e-01,3.200000000000000067e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.587999999999999301e-01,4.192929286310467241e-01,3.300000000000000155e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.610000000000000209e-01,4.175016966033391896e-01,3.449999999999999734e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.561333333333333351e-01,4.206388580348811579e-01,3.150000000000000577e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.586666666666666670e-01,4.241833984912134481e-01,3.150000000000000577e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.599333333333334162e-01,4.250278369968515380e-01,3.200000000000000067e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
4.593333333333333712e-01,4.262122580227942215e-01,2.650000000000000133e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+02
