6.787509051882198441e-02,-5.536455222970318446e-02,-6.055264344796307263e-03,1.187895634387804711e-02,3.081934693674491799e-01,-5.669073297450633042e-02,-5.837698558020346651e-01,1.728336427395808506e-01,1.000000000000000000e+00
6.411495946440541605e-02,7.310400769852269665e-02,-3.901603734014515157e-02,-4.830959067600260060e-02,1.826728416562999058e-01,-1.102247489452538171e-01,-5.237502940287754871e-01,4.138881098272232384e-01,1.000000000000000000e+00
1.143977280976941034e-02,-1.015478000768771372e-02,6.656407085698586024e-02,-8.590724625006022908e-02,1.367413921401162136e-01,-2.093130736225441713e-02,-5.125644564650573276e-01,3.105361671002782598e-01,1.000000000000000000e+00
-1.405963040337441204e-02,5.364512334712641384e-02,2.912839097588469650e-02,-1.699742141636722270e-01,4.366326709913599668e-02,-1.480296916269207563e-01,-4.850914470185106464e-01,3.375883821903288839e-01,1.000000000000000000e+00
-2.416763202982083469e-02,3.834830975726638558e-02,1.967921050634564850e-02,-1.643146816633268004e-01,2.753163893794145084e-02,-8.674455428089848652e-02,-4.607306955848169960e-01,4.568542538189923619e-01,1.000000000000000000e+00
-1.223583153855767880e-01,-3.137977014841150103e-01,-1.322104594791779220e-01,-1.778039395826007674e-01,2.809940852792681271e-02,-2.049666902920949385e-01,2.406903623323141117e-01,2.085165265291143988e-01,1.000000000000000000e+00
-2.594864142766255544e-01,-4.062309852733339000e-01,-8.415668501014222924e-02,-6.278594354227015617e-02,-4.569993540933144083e-02,1.551299812951374008e-02,3.375769102789946130e-01,3.044857213672499952e-01,1.000000000000000000e+00
-1.059914984623689937e-01,-2.904245601840320656e-01,-1.101665934025959914e-01,-6.321620001131289523e-03,-1.181484325199516350e-01,1.648128431616592907e-02,2.184786882609792147e-01,3.870029166534848519e-01,1.000000000000000000e+00
-1.463822348567906384e-01,-3.509446967790511018e-01,-1.046313854879617339e-01,8.003317469768810033e-03,-1.296636979826022995e-01,7.231803920694651611e-02,1.867972331454411383e-01,3.974252250202121028e-01,1.000000000000000000e+00
-1.867439106057155462e-01,-2.381000765542456155e-01,3.326622315562602350e-02,-1.641525942619701806e-01,-6.045009997855117778e-02,-6.379765495295901256e-02,3.664076437923549090e-01,4.102980705036929354e-01,1.000000000000000000e+00
-3.683720848383376656e-01,-3.906381852204549587e-01,-2.067671806408465374e-01,1.705747532647479414e-02,-8.348799844636206613e-02,-2.344200886847548626e-02,-2.381643773039055501e-01,2.646335577194856015e-01,1.000000000000000000e+00
-1.365642496772223324e-01,-4.337792642733780402e-01,-2.925844597681617754e-01,1.020434227760087381e-01,1.763586316901896364e-02,-9.214012970483066722e-02,-1.122230067396631781e-01,4.252375946572715670e-01,1.000000000000000000e+00
-3.468229647927855569e-02,-1.270531808705210874e-01,-2.063641702581540671e-01,-7.583189699053025090e-02,-9.951031119423092708e-02,-5.781109272303312091e-02,-4.504648149568235560e-02,4.866473723218145420e-01,1.000000000000000000e+00
-4.582394730696742746e-02,-2.835242375870630216e-01,-2.425059193445443240e-01,-1.282638418304529737e-02,-2.970674701394990236e-02,7.490076743003149483e-03,-1.774686700324129562e-01,3.170508616853929262e-01,1.000000000000000000e+00
-7.124265426484906183e-02,-1.093553820908073071e-01,-3.352043767619371228e-02,-4.189019631198367954e-02,-1.878278271307037145e-02,5.465566381046238487e-02,-6.511532981365836248e-02,5.041571469690903085e-01,1.000000000000000000e+00
6.550063411003598235e-02,-1.207680366438129843e-01,-5.463214458435743104e-02,3.489203297291144645e-01,6.236716033051257213e-01,-4.915947475204113237e-02,-2.119137387107614678e-01,-3.654687288924515221e-01,1.000000000000000000e+00
-9.345975967674202342e-03,-4.329913252459377526e-03,-3.845429093276216820e-02,-6.435347162896527112e-03,2.261121590978163731e-01,-1.283125130712055029e-01,-4.295184979001516745e-01,4.055579916594923007e-02,1.000000000000000000e+00
9.034887209134014052e-02,-2.721208324365015363e-01,7.960704337910867734e-02,2.523120866586603395e-01,4.849993807787775779e-01,-2.038465739533135423e-01,-1.968410140899400362e-01,-5.730400313724317574e-01,1.000000000000000000e+00
1.294923810356873872e-01,-6.977229833429501871e-02,4.436176368310396079e-03,2.537700091153169968e-01,6.041993926290574191e-01,-2.346440725339469513e-01,-3.461529822240179133e-01,-1.858510775518252833e-01,1.000000000000000000e+00
7.710977772995059043e-02,3.125775155292920271e-02,-1.471763147330408528e-02,8.064802495529338477e-02,4.225492776682233109e-01,-1.493139935905513083e-01,-4.586464819706747575e-01,1.750064857522923012e-01,1.000000000000000000e+00
-3.201086240125239346e-02,-6.225611233466821215e-02,-5.657741035984615446e-02,8.555953946433388080e-02,-6.246066184443195557e-02,-7.591687964248973464e-02,8.957693434454785941e-02,9.585750446237129019e-01,1.000000000000000000e+00
-7.467396800673277435e-02,-2.407433787067845277e-01,-2.913016114018344149e-01,-7.684748140962814611e-02,1.648924188517330441e-02,1.881125925194213414e-02,3.026874541945865360e-01,6.997171075668608964e-01,1.000000000000000000e+00
-1.770226629587779432e-01,-3.142370986834820967e-01,-1.692827971265613574e-01,-1.227484817818042528e-01,-2.044115676829225473e-02,1.295722757391810920e-02,2.532133802024305047e-01,6.623573116165724084e-01,1.000000000000000000e+00
-5.243603715750898980e-02,-3.730252179985466543e-01,-6.427653425337881421e-03,5.609451861780494208e-02,-4.164673970794532942e-02,-7.273609354650920067e-02,2.372575333860965641e-01,5.412208204514739052e-01,1.000000000000000000e+00
-5.770141494577058633e-02,-1.943894184806410630e-01,-2.579735092291841059e-01,-9.554709729058397105e-02,2.298586755032396359e-02,3.910833948098423746e-02,1.517465248554209500e-01,7.544012989197869112e-01,1.000000000000000000e+00
9.017220054496576098e-02,-3.651179735057463738e-02,-1.408477332534705528e-01,-4.907687617165626404e-02,2.566315152459450744e-01,-7.846476034113698816e-02,-5.101149798226818355e-01,4.282697100020417258e-01,1.000000000000000000e+00
8.607873159983023270e-02,7.393988027089015702e-03,-8.625621105957148593e-02,-2.640072280826651907e-01,1.526706749126195695e-01,5.371546384379968786e-02,-4.470399707487037189e-01,3.569072199934276712e-01,1.000000000000000000e+00
1.151136473369317181e-01,-1.594315321925453000e-01,-1.400492055753864429e-02,-2.408876904479965997e-01,2.238619237592384681e-01,3.992766686918392677e-02,-4.593573799022971915e-01,5.563953104419759599e-02,1.000000000000000000e+00
1.963709366834483772e-01,-2.426333170054860988e-01,-1.184725325893115772e-01,-2.116039094539269860e-01,1.996875358748215201e-01,-3.419617300301881074e-02,-2.826919256757877696e-01,2.951001460437843726e-01,1.000000000000000000e+00
5.225770585164560278e-02,-9.473750933014096764e-02,3.999578196603126301e-03,-2.274398564393461664e-01,3.081486377316305925e-01,1.031934447774400937e-01,-4.691967659543352376e-01,1.658948467587567921e-01,1.000000000000000000e+00
-1.946524430020810659e-01,-4.578244335635021645e-01,-2.631585735508054080e-01,-5.773170509160514136e-02,-5.698242962750579149e-02,-5.489608097858585112e-02,-2.411288237056967154e-01,3.922473761275899751e-01,1.000000000000000000e+00
-1.840359823819495699e-01,-3.993631153709809034e-01,-2.129767149937769610e-01,1.066587505920276943e-02,1.694260412654660930e-01,-3.985328699871470981e-02,-4.631692375575000575e-01,4.569367663028893189e-01,1.000000000000000000e+00
-1.928325354212064857e-01,-4.837484020547410668e-01,-9.458670593059498310e-02,-1.389361038168136601e-02,2.744895915791732179e-03,3.143605222229399476e-02,-3.233923870227916608e-01,3.579386791547990998e-01,1.000000000000000000e+00
-6.348183702363945080e-02,-5.767271070848003500e-01,-6.816330943350012994e-02,1.325018904198622671e-01,2.148970587645110397e-01,8.660414519318869464e-02,-3.196232113324257718e-01,3.218125786162425728e-01,1.000000000000000000e+00
-8.867268253062998706e-03,-4.680154082392239956e-01,-2.223824467002619709e-01,-1.114957083956345518e-01,3.743606010835906495e-02,-1.485118203392213690e-02,-2.864738869975500535e-01,4.355492180432760652e-01,1.000000000000000000e+00
-1.808784503203657024e-01,2.970601746114240882e-01,2.176644489200342536e-01,-1.635505348502615253e-01,-9.734826692763338951e-02,-9.101512369670523850e-02,2.099642879938490858e-01,1.142207006564609079e-01,1.000000000000000000e+00
-1.490358514011091151e-01,-1.152653783190510650e-01,2.648992216347795803e-01,-1.699033131001297936e-01,1.932164899058208193e-03,-1.014862768912810909e-01,6.088805261421713355e-02,4.640564446094154194e-01,1.000000000000000000e+00
-1.554252489989342845e-01,-2.476895767363625211e-02,1.994026893677953716e-01,-2.054080341242866814e-01,-2.089029832923145202e-01,-4.199756369799173550e-02,-2.873166025905332654e-02,3.366963216168946116e-01,1.000000000000000000e+00
-3.387403367455268377e-01,5.030082931423943138e-03,1.283481301565960186e-01,-9.028056487048810586e-02,-7.350741591992968060e-02,-8.356588904054454425e-03,-1.397088817525062310e-01,4.756558546433629214e-02,1.000000000000000000e+00
-2.188479253499645838e-01,4.560050178808261467e-02,5.951781611533961402e-02,-1.984398769582493283e-01,-7.971614341108582136e-02,-1.306522554223777388e-01,1.204892181623928686e-02,1.268931820770232144e-01,1.000000000000000000e+00
-3.781617496613961897e-03,3.739657949376796742e-01,-1.203427296189267526e-02,-1.315133303929146014e-01,1.128770195830765960e-01,4.240826917415781161e-02,-2.762713636464075861e-03,1.756057774235325608e-02,1.000000000000000000e+00
-4.674173256139281529e-02,2.827421212458289257e-01,1.536049077916454286e-01,-1.652532794636618965e-02,-1.309514538504447101e-03,6.261124594294681378e-02,-6.888631704722311677e-02,-7.532441040790241460e-02,1.000000000000000000e+00
-4.486160633498128408e-02,6.216266685070704900e-01,3.944832168529241456e-02,1.823986533873780957e-01,2.841310165280818908e-02,9.131442066649483880e-02,2.114479691623504520e-01,-2.839316001068206141e-01,1.000000000000000000e+00
7.251994866777522475e-02,8.866284971830690198e-01,2.314559124674212542e-01,-2.218131308027800758e-02,8.012186787174965796e-02,1.803149981419517600e-01,1.136007058705379436e-02,-3.261074265320264565e-01,1.000000000000000000e+00
-1.223252276078676259e-01,3.557790005123304677e-01,1.996671251709124517e-01,-1.862497878882664326e-02,-3.284021445515682841e-02,1.117502290402155041e-01,-4.407554682863883133e-02,-1.349780112220923811e-01,1.000000000000000000e+00
-8.018386528669874114e-02,-2.406408807075203771e-01,8.234097962647274338e-02,-7.247827650155400092e-02,1.708435216604539952e-01,1.918968575148509437e-01,-2.996306811252966856e-02,6.908223869661413996e-01,1.000000000000000000e+00
2.311812091899670685e-01,-1.624511528314348807e-01,-3.475209546746660383e-02,1.732747589074482703e-02,4.487804582394766539e-01,-4.715928480887854324e-02,-2.851725526842820435e-01,5.513070398359322388e-02,1.000000000000000000e+00
2.823510889918032576e-02,-2.431761517111145632e-01,5.727390600798833165e-02,1.262139186982224881e-01,3.528359465155310182e-01,6.235311189731840287e-02,-5.112115090908728871e-02,4.458649347960822462e-01,1.000000000000000000e+00
-1.975833377286178791e-02,-1.571292609086876735e-01,7.151576080801497204e-02,2.764567183359978308e-01,3.574869413640426874e-01,4.234144631652162621e-02,1.550454876167204482e-02,6.181647828406360290e-01,1.000000000000000000e+00
-1.977818524763779728e-01,-1.077319461413768775e-01,6.851493708231994051e-02,1.798469615180408043e-01,1.378654969527957352e-01,-1.460893839223116608e-02,9.665708272136348811e-02,6.188153543457800554e-01,1.000000000000000000e+00
1.658575382890803140e-01,3.591177603029392928e-01,1.871612200112674484e-01,5.721466003989449101e-02,4.064830191439856855e-02,1.104054532774813857e-01,6.375797229672962585e-01,6.718565011760605499e-01,1.000000000000000000e+00
5.577229685699664624e-02,6.393999953197748720e-02,2.801338363071466664e-01,-7.530695221355579450e-02,5.276895869495671840e-03,3.462110345778102866e-02,5.618955194550170340e-01,5.798692331623849228e-01,1.000000000000000000e+00
7.887446801874721525e-02,2.154265020502213468e-01,3.293512126181263322e-01,6.038325912368421033e-03,-1.139236953599988555e-01,1.280659746066132448e-03,3.875676506150562695e-01,4.129048326899755206e-01,1.000000000000000000e+00
7.937499133681855112e-02,3.382642758838537711e-01,1.769968267399240347e-01,6.324065912179877014e-02,-5.095531908631475981e-02,1.617002163817943261e-02,3.292693990105313717e-01,2.914263528158269612e-01,1.000000000000000000e+00
-1.158947801150370105e-01,3.825368372544785678e-01,2.065571158893559633e-01,-5.838248075066976295e-02,2.433979997042844123e-02,1.402901504284627399e-01,4.594732406803545555e-01,2.873949351652981821e-01,1.000000000000000000e+00
1.112563218307129342e-01,-2.885626348011198217e-01,-7.993839628246748874e-03,2.906026077459164525e-02,4.054048226248773146e-01,-4.559844529806445640e-02,-3.074218351258583559e-01,5.311571036244863708e-02,1.000000000000000000e+00
1.192785108794182369e-01,-3.274767107742742045e-01,2.039402206769789783e-01,3.530757328742223367e-03,3.117320456210367352e-01,2.647716616845746662e-02,-2.450197220369600970e-01,2.075300625313748759e-01,1.000000000000000000e+00
-4.182715131866221979e-03,-3.666086369712567850e-01,2.235967167313854809e-01,9.641389732452584904e-02,3.290734491788495086e-01,-3.045595015421013671e-02,-1.574027542579583550e-01,2.712160257184481615e-01,1.000000000000000000e+00
1.505689853282859703e-01,-3.393480464315504763e-01,3.054756565254446166e-01,-3.745678433413929947e-02,3.171833113343340282e-01,1.720725449056022260e-02,-1.579581570716633021e-01,2.624634423492500090e-02,1.000000000000000000e+00
1.348907996628176675e-01,-3.793134614832297524e-01,2.300429159520681610e-01,-6.775957740705931820e-02,3.117262980757453672e-01,1.949050880956983839e-02,-1.140233331400501149e-01,1.575741874516062568e-01,1.000000000000000000e+00
-3.280182689118113504e-02,-4.342711780016413059e-02,8.145524049017463172e-03,-2.397376230468812874e-01,3.515751404305028083e-01,-2.088382520901561623e-01,-1.545834275077832831e-01,1.192477822682174726e-01,1.000000000000000000e+00
-7.636698245509679350e-02,-1.028731346677918546e-01,7.096110369080380065e-02,1.807898319435081724e-01,2.862537269924551597e-01,2.011403535314717217e-01,-3.532989924314146046e-01,1.610967743612595759e-01,1.000000000000000000e+00
-2.308044574275151806e-02,-8.921951536125144466e-02,-7.280483230037773645e-02,-2.993106739214801068e-03,4.492352199646190147e-01,-1.867562381184960096e-01,-1.414656026337427486e-01,2.642839681247294847e-01,1.000000000000000000e+00
